window,horizon,feature,mean_ic,t_stat,n_weeks,abs_ic
W3,12,global_ls_ratio_zscore,-0.009950672204439119,-0.5593740110832165,34,0.009950672204439119
W3,12,ls_divergence,-0.02696346089521429,-3.359821372291396,34,0.02696346089521429
W3,12,premium_index,-0.028568568134405364,-2.4390273384472834,34,0.028568568134405364
W3,12,premium_zscore,-0.030345882702622565,-2.8590916158731288,34,0.030345882702622565
W3,24,ret_1h,-0.02499515131624177,-3.5076522362641156,34,0.02499515131624177
W3,24,ret_4h,-0.04525209623120974,-3.1053351846009347,34,0.04525209623120974
W3,24,ret_12h,-0.07879230131731635,-3.6560478059988823,34,0.07879230131731635
W3,24,ret_24h,-0.10089171416663632,-4.531272969366428,34,0.10089171416663632
W3,24,ret_48h,-0.19342828401022705,-6.0712587895111,34,0.19342828401022705
W3,24,ret_168h,-0.1256818929569801,-3.3481676311835784,34,0.1256818929569801
W3,24,rvol_12h,-0.022689237398203395,-0.763741981740109,34,0.022689237398203395
W3,24,rvol_24h,-0.010743113032915794,-0.3451960298199147,34,0.010743113032915794
W3,24,rvol_168h,-0.013083943391970559,-0.4955914727645621,34,0.013083943391970559
W3,24,vol_ratio_12h,-0.016644138786292395,-0.5999959887308358,34,0.016644138786292395
W3,24,vol_ratio_24h,0.007023862115304504,0.23811575480640193,34,0.007023862115304504
W3,24,mom_z_12h,-0.06207762700873293,-2.909108980980281,34,0.06207762700873293
W3,24,mom_z_24h,-0.08858690329464125,-3.9513422265438765,34,0.08858690329464125
W3,24,range_24h,0.020622746691264827,1.4104641763073265,34,0.020622746691264827
W3,24,dist_from_high_24h,0.07126118458556925,3.262830818512561,34,0.07126118458556925
W3,24,btc_ret_1h,-0.01680041755780615,-2.1040915399762867,34,0.01680041755780615
W3,24,btc_ret_4h,-0.0396424577190372,-2.697507253768424,34,0.0396424577190372
W3,24,btc_ret_12h,-0.08087444571060669,-3.139479077341438,34,0.08087444571060669
W3,24,btc_ret_24h,-0.12097410583851265,-4.3237809483122875,34,0.12097410583851265
W3,24,btc_beta_168h,-0.03725164954652773,-1.5332876278115097,34,0.03725164954652773
W3,24,residual_12h,-0.03238765152251344,-1.2606524496603235,34,0.03238765152251344
W3,24,residual_24h,-0.0367421268873845,-1.1503766040182632,34,0.0367421268873845
W3,24,funding_rate_binance,-0.08777392146213063,-4.127636074839626,34,0.08777392146213063
W3,24,cum_funding_24h,-0.09821366383600394,-4.160564724664839,34,0.09821366383600394
W3,24,cum_funding_72h,-0.051073891396794274,-2.8375021807498158,34,0.051073891396794274
W3,24,cum_funding_168h,-0.025947918112397782,-1.5545002329501516,34,0.025947918112397782
W3,24,funding_zscore,-0.07086129642563264,-3.315357598859511,34,0.07086129642563264
W3,24,funding_x_mom_12h,-0.02379704740084039,-1.4809172823956651,34,0.02379704740084039
W3,24,funding_x_mom_24h,-0.02979965854317852,-1.5157453132033833,34,0.02979965854317852
W3,24,oi_value_usd,-0.012813473329822045,-1.2806153350785379,34,0.012813473329822045
W3,24,taker_buy_sell_ratio,-0.005412813438264425,-0.7577415083040208,34,0.005412813438264425
W3,24,top_ls_ratio,-0.04169061921329292,-3.479793479388278,34,0.04169061921329292
W3,24,global_ls_ratio,0.012592122885940471,0.8083337071196816,34,0.012592122885940471
W3,24,oi_chg_1h,-0.023676897233944325,-3.785013983166612,34,0.023676897233944325
W3,24,oi_chg_4h,-0.045189990379579256,-3.6903138807820053,34,0.045189990379579256
W3,24,oi_chg_12h,-0.06408989013102447,-3.4468230890584888,34,0.06408989013102447
W3,24,oi_chg_24h,-0.0774777083289735,-4.040588801501781,34,0.0774777083289735
W3,24,oi_zscore,-0.14649769073791696,-6.946821661128009,34,0.14649769073791696
W3,24,oi_ret_diverge,-0.011569331809991564,-0.7576402899326737,34,0.011569331809991564
W3,24,taker_imbalance,-0.005412813438264425,-0.7577415083040208,34,0.005412813438264425
W3,24,taker_cvd_4h,-0.002253908413968953,-0.21287283550270644,34,0.002253908413968953
W3,24,taker_cvd_12h,-0.000992243266010445,-0.06596740142412504,34,0.000992243266010445
W3,24,taker_cvd_24h,-0.007836571090899296,-0.41930088466216436,34,0.007836571090899296
W3,24,taker_zscore,-0.004028324931835803,-0.606618644737131,34,0.004028324931835803
W3,24,top_ls_ratio_zscore,-0.060848805768549764,-2.6367352989202644,34,0.060848805768549764
W3,24,global_ls_ratio_zscore,-0.0028165265780763097,-0.11951981562926489,34,0.0028165265780763097
W3,24,ls_divergence,-0.03985559969221622,-3.5001169676523634,34,0.03985559969221622
W3,24,premium_index,-0.041254738102355484,-2.488438086130719,34,0.041254738102355484
W3,24,premium_zscore,-0.045931419868649466,-3.0977562461763823,34,0.045931419868649466
W3,48,ret_1h,-0.03054748998155097,-3.404331312706658,34,0.03054748998155097
W3,48,ret_4h,-0.05547755091664669,-3.5207724456190377,34,0.05547755091664669
W3,48,ret_12h,-0.10659522846675891,-4.807366869006594,34,0.10659522846675891
W3,48,ret_24h,-0.18099635344277204,-5.700992963117607,34,0.18099635344277204
W3,48,ret_48h,-0.25607863002383546,-6.362868240685023,34,0.25607863002383546
W3,48,ret_168h,-0.15008117295008624,-3.2888772714361183,34,0.15008117295008624
W3,48,rvol_12h,0.013613131999169659,0.4572383696817896,34,0.013613131999169659
W3,48,rvol_24h,0.04864427791620578,1.5017513447151671,34,0.04864427791620578
W3,48,rvol_168h,-0.02184813542995857,-0.7056159202089681,34,0.02184813542995857
W3,48,vol_ratio_12h,0.019550463920122024,0.6066321726410981,34,0.019550463920122024
W3,48,vol_ratio_24h,0.056411297856746104,1.4772863639749128,34,0.056411297856746104
W3,48,mom_z_12h,-0.09173454816449379,-4.157889337192004,34,0.09173454816449379
W3,48,mom_z_24h,-0.16695043236174764,-5.26676442004578,34,0.16695043236174764
W3,48,range_24h,0.045065137084056676,2.060400675935175,34,0.045065137084056676
W3,48,dist_from_high_24h,0.1131335860788976,3.9516302048987897,34,0.1131335860788976
W3,48,btc_ret_1h,-0.02475325399844202,-2.9207661463706263,34,0.02475325399844202
W3,48,btc_ret_4h,-0.04850463080873084,-2.94531870783025,34,0.04850463080873084
W3,48,btc_ret_12h,-0.09082123955099894,-3.869218567804288,34,0.09082123955099894
W3,48,btc_ret_24h,-0.17025210139020874,-5.285100403378019,34,0.17025210139020874
W3,48,btc_beta_168h,-0.05545047341196823,-1.712180790303031,34,0.05545047341196823
W3,48,residual_12h,-0.060305226929900965,-2.599255445583145,34,0.060305226929900965
W3,48,residual_24h,-0.08474391592612018,-2.4661490690718133,34,0.08474391592612018
W3,48,funding_rate_binance,-0.11312123577827908,-4.708961387705074,34,0.11312123577827908
W3,48,cum_funding_24h,-0.0971023213686305,-3.468152010142662,34,0.0971023213686305
W3,48,cum_funding_72h,-0.054175235249590954,-2.011766090759356,34,0.054175235249590954
W3,48,cum_funding_168h,-0.02821226258985361,-1.2701934936656758,34,0.02821226258985361
W3,48,funding_zscore,-0.09503233975835147,-3.816175935479687,34,0.09503233975835147
W3,48,funding_x_mom_12h,-0.05363892124715536,-3.7462950723352413,34,0.05363892124715536
W3,48,funding_x_mom_24h,-0.07112014110814842,-3.7741917657600887,34,0.07112014110814842
W3,48,oi_value_usd,-0.0025057118302472844,-0.15362215383380187,34,0.0025057118302472844
W3,48,taker_buy_sell_ratio,-0.014571131206102372,-1.6918409419027487,34,0.014571131206102372
W3,48,top_ls_ratio,-0.05900252593716065,-3.5463092212431175,34,0.05900252593716065
W3,48,global_ls_ratio,0.02701169325125753,1.2263048661872868,34,0.02701169325125753
W3,48,oi_chg_1h,-0.02988684344805829,-4.0116716956764655,34,0.02988684344805829
W3,48,oi_chg_4h,-0.05552979832666073,-4.8356318706667,34,0.05552979832666073
W3,48,oi_chg_12h,-0.09050566707716001,-5.151209157216719,34,0.09050566707716001
W3,48,oi_chg_24h,-0.13488576333072486,-5.262483532677507,34,0.13488576333072486
W3,48,oi_zscore,-0.1914012506576091,-6.64466493909954,34,0.1914012506576091
W3,48,oi_ret_diverge,-0.027714844529380778,-1.7605888878922418,34,0.027714844529380778
W3,48,taker_imbalance,-0.014571131206102372,-1.6918409419027487,34,0.014571131206102372
W3,48,taker_cvd_4h,-0.022276586913948807,-1.581504932291177,34,0.022276586913948807
W3,48,taker_cvd_12h,-0.033372189906593665,-1.629131519215255,34,0.033372189906593665
W3,48,taker_cvd_24h,-0.05489299658094503,-2.1950460032642973,34,0.05489299658094503
W3,48,taker_zscore,-0.010226909423039525,-1.1956194831424227,34,0.010226909423039525
W3,48,top_ls_ratio_zscore,-0.07483718958544594,-2.531318504832195,34,0.07483718958544594
W3,48,global_ls_ratio_zscore,0.00678924532169019,0.25412885425828646,34,0.00678924532169019
W3,48,ls_divergence,-0.06121396375903515,-3.9846035500618484,34,0.06121396375903515
W3,48,premium_index,-0.05836766762227642,-3.103858462893956,34,0.05836766762227642
W3,48,premium_zscore,-0.07232826968173053,-3.7838724275373883,34,0.07232826968173053
